data_origin,synthetic_scenario,case_id,project_id,as_of_date,state,district,region,urban_rural,department,project_type,acquisition_method,project_priority,land_use_category,project_size_area,parcel_count,affected_landowner_count,ownership_complexity_score,disputed_ownership_flag,unresolved_record_count,objection_count,unresolved_objection_count,required_document_count,missing_document_count,invalid_document_count,document_verification_pending_count,document_completeness_ratio,approval_stage_count,pending_approval_count,interdepartment_dependency_count,blocked_dependency_count,assessed_compensation_amount,approved_compensation_amount,pending_compensation_amount,compensation_approval_pending_flag,payment_processing_days,open_legal_case_count,legal_dispute_flag,stay_order_flag,hearing_count,current_stage,days_in_current_stage,overdue_days,average_stage_duration_days,historical_department_delay_rate,historical_district_delay_rate,department_workload_index,milestone_slippage_count,days_since_last_update,acquisition_complexity_score,prediction_horizon_days,significant_delay,actual_delay_days,risk_category,missing_optional_payment_history,missing_optional_hearing_history
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002177,SYN-PROJECT-00726,2025-04-05,Westland,Lumen,WEST,URBAN,REVENUE,POWER_TRANSMISSION,CONSENT_BASED,MEDIUM,FOREST_EDGE,318.728,118,241,0.98,1,96,45,22,105,12,5,10,0.8524,4,1,1,0,63399034.01,58804346.71,17832133.55,0,37,0,0,0,8,NOTICE,168,133,70,0.3851,0.3855,0.5161,4,29,0.7199,90,1,101,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002178,SYN-PROJECT-00726,2021-02-05,Westland,Lumen,WEST,URBAN,IRRIGATION,ROAD,STATUTORY,LOW,AGRICULTURAL,369.45,113,99,0.98,1,40,41,14,81,10,2,8,0.8593,4,1,2,0,71202983.01,64342244.06,29479684.54,0,49,1,1,1,7,AWARD,217,151,38,0.3358,0.4036,0.4052,5,33,0.7413,90,1,147,CRITICAL,,
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002179,SYN-PROJECT-00727,2025-07-23,Southland,Grove,SOUTH,RURAL,PUBLIC_WORKS,IRRIGATION,MIXED,CRITICAL,AGRICULTURAL,19.714,4,5,0.3227,1,1,9,5,7,2,1,1,0.6143,5,1,0,0,3422635.83,2843135.03,1423077.03,0,59,1,1,1,3,COMPENSATION,61,0,58,0.3277,0.197,0.3392,2,21,0.2253,90,0,17,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002180,SYN-PROJECT-00727,2022-02-21,Southland,Grove,SOUTH,RURAL,REVENUE,ROAD,MIXED,MEDIUM,RESIDENTIAL,118.109,85,64,0.98,0,24,21,10,60,6,1,5,0.8883,4,1,1,0,60637794.09,54970777.24,21646122.07,0,37,0,0,0,5,COMPENSATION,61,0,86,0.2376,0.2234,0.2655,1,11,0.7001,90,0,0,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002181,SYN-PROJECT-00727,2024-05-13,Northland,Birch,NORTH,RURAL,REVENUE,URBAN_EXPANSION,STATUTORY,CRITICAL,RESIDENTIAL,229.773,99,100,0.98,0,40,45,33,73,7,4,7,0.8658,5,2,2,0,159477260.84,134032840.46,63768223.36,0,45,0,0,0,12,NOTICE,188,94,115,0.3663,0.2327,0.3109,6,29,0.708,90,1,126,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002182,SYN-PROJECT-00728,2021-08-09,Eastland,Dawn,EAST,URBAN,URBAN,URBAN_EXPANSION,STATUTORY,MEDIUM,AGRICULTURAL,248.07,216,257,0.98,1,102,32,19,161,17,6,15,0.8683,4,1,2,0,28455944.21,0.0,0.0,1,38,0,0,0,7,SURVEY,203,106,129,0.3074,0.1879,0.4786,4,34,0.7151,90,1,161,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002183,SYN-PROJECT-00728,2025-02-22,Eastland,Elm,EAST,RURAL,REVENUE,IRRIGATION,MIXED,HIGH,AGRICULTURAL,69.094,15,17,0.73,0,8,8,5,15,0,0,1,1.0,5,0,1,0,17992724.31,16350501.82,7224676.66,0,59,0,0,0,2,NOTICE,113,40,122,0.2113,0.3277,0.4364,1,23,0.3861,90,0,22,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002184,SYN-PROJECT-00728,2023-08-02,Westland,Lumen,WEST,URBAN,IRRIGATION,POWER_TRANSMISSION,STATUTORY,MEDIUM,RESIDENTIAL,16.793,12,11,0.7255,0,3,0,0,12,2,2,2,0.7167,4,2,3,1,12612989.51,11614975.58,4502734.74,0,46,0,0,0,0,NOTICE,50,0,54,0.4139,0.4132,0.5883,3,14,0.3385,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002185,SYN-PROJECT-00729,2023-06-17,Southland,Indigo,SOUTH,RURAL,IRRIGATION,ROAD,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,58.611,25,95,0.98,1,37,23,7,32,4,2,4,0.8313,4,0,1,0,10931935.12,0.0,0.0,1,53,0,0,0,2,OBJECTION_REVIEW,87,28,48,0.3381,0.4765,0.3341,0,21,0.6056,90,0,0,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002186,SYN-PROJECT-00729,2025-02-13,Southland,Indigo,SOUTH,RURAL,TRANSPORT,RAIL,CONSENT_BASED,MEDIUM,AGRICULTURAL,54.992,53,39,0.98,0,17,13,7,39,1,1,2,0.9564,4,1,3,0,5538601.14,5369596.24,1845079.13,0,43,1,1,1,5,COMPENSATION,111,24,94,0.2872,0.3747,0.3424,0,20,0.5775,90,1,109,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002187,SYN-PROJECT-00729,2022-03-31,Eastland,Elm,EAST,RURAL,PUBLIC_WORKS,INDUSTRIAL_CORRIDOR,CONSENT_BASED,MEDIUM,FOREST_EDGE,231.619,125,248,0.98,1,97,23,19,110,15,4,13,0.8382,4,2,3,2,64601198.78,0.0,0.0,1,50,2,1,0,7,NOTICE,454,342,144,0.3464,0.2877,0.5244,9,57,0.7902,90,1,253,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002188,SYN-PROJECT-00730,2024-08-17,Southland,Indigo,SOUTH,RURAL,IRRIGATION,IRRIGATION,DIRECT_PURCHASE,MEDIUM,MIXED,130.255,86,74,0.98,0,28,35,14,62,9,3,8,0.821,4,0,1,0,47608201.58,43709641.37,19445754.63,0,29,0,0,0,5,COMPENSATION,104,30,84,0.3169,0.4515,0.2042,1,14,0.7475,90,1,36,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002189,SYN-PROJECT-00730,2024-04-14,Eastland,Elm,EAST,RURAL,REVENUE,RAIL,STATUTORY,LOW,RESIDENTIAL,48.523,25,21,0.98,1,6,7,5,21,2,0,2,0.9048,4,0,4,2,20851286.76,0.0,0.0,1,36,0,0,0,2,COMPENSATION,41,0,101,0.2979,0.3701,0.453,1,15,0.5416,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002190,SYN-PROJECT-00730,2024-03-05,Southland,Grove,SOUTH,RURAL,TRANSPORT,ROAD,STATUTORY,MEDIUM,RESIDENTIAL,102.717,43,75,0.98,1,30,13,9,39,2,2,5,0.9128,4,1,2,2,46137770.93,0.0,0.0,1,68,1,1,1,4,COMPENSATION,96,35,103,0.2612,0.1579,0.3509,3,24,0.6425,90,1,179,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002191,SYN-PROJECT-00731,2021-08-05,Westland,Juniper,WEST,RURAL,PUBLIC_WORKS,POWER_TRANSMISSION,MIXED,LOW,AGRICULTURAL,55.037,30,16,0.5868,0,6,3,2,23,0,0,0,1.0,4,0,3,0,6957677.23,5769251.06,1982644.62,0,39,0,0,0,1,OBJECTION_REVIEW,83,32,41,0.4041,0.2367,0.3447,0,27,0.309,90,0,5,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002192,SYN-PROJECT-00731,2025-12-30,Southland,Grove,SOUTH,RURAL,URBAN,RAIL,STATUTORY,MEDIUM,RESIDENTIAL,38.495,18,13,0.714,0,6,0,0,16,0,1,0,0.9563,4,1,2,0,20027283.26,18285169.37,6239771.33,0,45,0,0,0,0,COMPENSATION,73,0,88,0.3938,0.1369,0.4378,0,22,0.3015,90,0,16,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002193,SYN-PROJECT-00731,2021-10-12,Westland,Juniper,WEST,RURAL,REVENUE,INDUSTRIAL_CORRIDOR,STATUTORY,LOW,AGRICULTURAL,43.893,57,104,0.98,0,42,34,24,51,3,2,3,0.9137,4,0,2,1,9391895.71,9207947.49,5121821.4,0,65,1,1,1,10,SURVEY,199,77,140,0.3408,0.2004,0.4092,1,27,0.6674,90,1,109,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002194,SYN-PROJECT-00732,2023-12-23,Eastland,Frost,EAST,RURAL,TRANSPORT,ROAD,CONSENT_BASED,HIGH,AGRICULTURAL,361.015,57,83,0.98,0,33,19,11,48,7,1,4,0.8396,5,1,1,1,55123009.75,52048726.04,27395663.98,0,29,0,0,0,4,SURVEY,69,4,81,0.334,0.421,0.1526,3,6,0.7002,90,0,0,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002195,SYN-PROJECT-00732,2023-11-14,Westland,Lumen,WEST,URBAN,TRANSPORT,URBAN_EXPANSION,MIXED,MEDIUM,COMMERCIAL,165.535,133,152,0.98,0,60,25,17,100,13,6,12,0.828,4,1,1,0,98953270.43,87309286.14,46692723.05,0,60,0,0,0,7,OBJECTION_REVIEW,170,70,107,0.2904,0.4028,0.6119,2,32,0.7411,90,1,87,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002196,SYN-PROJECT-00732,2025-03-17,Westland,Kite,WEST,RURAL,IRRIGATION,RAIL,STATUTORY,HIGH,AGRICULTURAL,183.864,118,191,0.98,0,75,16,9,98,10,5,10,0.8622,5,1,5,1,51399692.78,44372126.36,9897858.93,0,27,0,0,0,2,COMPENSATION,134,29,138,0.3056,0.3019,0.3477,2,14,0.7254,90,1,56,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002197,SYN-PROJECT-00733,2024-10-13,Eastland,Dawn,EAST,URBAN,URBAN,RAIL,STATUTORY,MEDIUM,MIXED,68.983,25,28,0.98,0,10,12,10,22,2,1,1,0.8773,4,1,4,1,23742268.52,22131556.84,16426520.09,0,73,1,1,1,3,AWARD,207,116,115,0.4645,0.1444,0.4073,3,28,0.5642,90,1,173,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002198,SYN-PROJECT-00733,2023-08-29,Westland,Juniper,WEST,RURAL,REVENUE,POWER_TRANSMISSION,DIRECT_PURCHASE,HIGH,AGRICULTURAL,196.566,74,142,0.98,1,56,36,28,66,3,1,1,0.9439,5,3,2,0,36856230.7,0.0,0.0,1,63,1,1,1,12,AWARD,241,209,74,0.4373,0.1669,0.3425,7,31,0.7102,90,1,242,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002199,SYN-PROJECT-00733,2025-07-09,Southland,Indigo,SOUTH,RURAL,REVENUE,IRRIGATION,DIRECT_PURCHASE,HIGH,RESIDENTIAL,45.435,35,53,0.98,0,22,20,10,31,4,1,4,0.8484,5,2,1,1,23352460.54,21211405.56,6961199.05,0,31,0,0,0,4,OBJECTION_REVIEW,88,9,69,0.3087,0.4468,0.1997,3,15,0.6705,90,1,189,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002200,SYN-PROJECT-00734,2022-08-14,Eastland,Frost,EAST,RURAL,REVENUE,URBAN_EXPANSION,DIRECT_PURCHASE,LOW,AGRICULTURAL,36.448,19,18,0.7646,1,5,0,0,17,0,0,2,1.0,4,0,1,1,8368332.16,7401101.47,3552033.21,0,64,1,1,0,1,PAYMENT,91,6,93,0.3063,0.4413,0.278,0,4,0.3379,90,0,13,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002201,SYN-PROJECT-00734,2022-03-18,Eastland,Frost,EAST,RURAL,TRANSPORT,IRRIGATION,STATUTORY,MEDIUM,COMMERCIAL,69.901,46,61,0.98,1,24,21,13,38,3,2,3,0.8842,4,0,1,0,33170534.52,31487262.35,11500233.04,0,46,1,1,1,6,NOTICE,133,48,78,0.2207,0.4784,0.2886,2,17,0.6448,90,1,122,CRITICAL,,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002202,SYN-PROJECT-00734,2024-05-12,Eastland,Dawn,EAST,URBAN,TRANSPORT,RAIL,STATUTORY,MEDIUM,COMMERCIAL,10.896,3,4,0.2086,0,1,0,0,6,1,0,1,0.8333,4,0,5,4,7039049.46,5959078.46,3295818.55,0,37,0,0,0,2,OBJECTION_REVIEW,66,0,110,0.2495,0.2028,0.5506,2,28,0.2667,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002203,SYN-PROJECT-00735,2023-02-10,Southland,Indigo,SOUTH,RURAL,PUBLIC_WORKS,RAIL,CONSENT_BASED,CRITICAL,MIXED,128.292,41,39,0.98,0,16,6,4,32,5,3,4,0.7781,5,2,0,0,69586413.89,57713409.64,33565233.39,0,30,0,0,0,1,SURVEY,91,0,82,0.2857,0.4755,0.3176,2,12,0.5062,90,0,18,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002204,SYN-PROJECT-00735,2023-10-12,Westland,Lumen,WEST,URBAN,PUBLIC_WORKS,URBAN_EXPANSION,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,65.397,57,32,0.98,0,11,12,11,40,8,3,8,0.7475,4,4,1,0,20295912.63,18163622.5,3920806.44,0,48,0,0,0,3,COMPENSATION,64,0,86,0.3337,0.4418,0.426,3,20,0.6251,90,0,0,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002205,SYN-PROJECT-00735,2024-05-05,Westland,Juniper,WEST,RURAL,IRRIGATION,IRRIGATION,CONSENT_BASED,MEDIUM,AGRICULTURAL,32.531,10,9,0.5285,0,5,3,2,11,2,0,1,0.8182,4,0,1,0,4135471.32,3664553.05,1503312.93,0,69,2,1,0,3,NOTICE,141,63,92,0.3991,0.1879,0.4923,2,21,0.2551,90,0,9,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002206,SYN-PROJECT-00736,2021-07-11,Eastland,Dawn,EAST,URBAN,PUBLIC_WORKS,RAIL,STATUTORY,MEDIUM,RESIDENTIAL,79.21,87,83,0.98,0,32,9,5,64,6,2,5,0.8844,4,1,3,1,30380799.1,0.0,0.0,1,43,0,0,0,2,PAYMENT,178,88,107,0.3262,0.2229,0.5936,3,34,0.6391,90,1,115,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002207,SYN-PROJECT-00736,2022-08-11,Northland,Aster,NORTH,URBAN,TRANSPORT,IRRIGATION,DIRECT_PURCHASE,LOW,AGRICULTURAL,168.069,204,210,0.98,0,83,44,20,148,15,5,14,0.875,4,1,1,0,29308760.35,26321782.98,4496163.29,0,30,0,0,0,7,SURVEY,129,58,73,0.3644,0.2224,0.2615,3,20,0.6998,90,1,103,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002208,SYN-PROJECT-00736,2022-12-01,Northland,Aster,NORTH,URBAN,REVENUE,URBAN_EXPANSION,DIRECT_PURCHASE,LOW,AGRICULTURAL,219.827,132,129,0.98,0,52,24,16,96,10,3,9,0.874,4,3,1,0,37787539.33,0.0,0.0,1,56,0,0,0,5,OBJECTION_REVIEW,108,25,98,0.3678,0.1743,0.5386,2,24,0.7079,90,1,141,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002209,SYN-PROJECT-00737,2021-09-06,Westland,Juniper,WEST,RURAL,IRRIGATION,IRRIGATION,CONSENT_BASED,MEDIUM,FOREST_EDGE,31.062,11,9,0.4863,0,2,0,0,11,0,1,3,0.9364,4,1,1,1,7482137.31,7443942.37,2759251.47,0,54,1,1,0,2,COMPENSATION,68,0,81,0.3163,0.106,0.3649,1,12,0.2576,90,0,15,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002210,SYN-PROJECT-00737,2024-11-19,Eastland,Frost,EAST,RURAL,URBAN,INDUSTRIAL_CORRIDOR,DIRECT_PURCHASE,HIGH,AGRICULTURAL,51.566,26,37,0.98,0,15,5,4,24,5,3,6,0.7042,6,2,2,0,8554321.26,8572093.02,3411356.85,0,59,1,1,0,4,COMPENSATION,169,71,162,0.371,0.5415,0.4513,3,27,0.4807,90,1,173,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002211,SYN-PROJECT-00737,2024-12-12,Southland,Grove,SOUTH,RURAL,TRANSPORT,ROAD,CONSENT_BASED,MEDIUM,AGRICULTURAL,494.525,221,239,0.98,0,94,56,30,161,13,3,9,0.9062,4,0,1,0,66920294.09,55017640.16,34703243.59,0,61,1,1,0,12,NOTICE,219,160,63,0.3159,0.1799,0.1738,5,26,0.689,90,1,123,CRITICAL,,
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002212,SYN-PROJECT-00738,2021-08-13,Westland,Kite,WEST,RURAL,PUBLIC_WORKS,RAIL,STATUTORY,LOW,RESIDENTIAL,64.421,81,55,0.98,0,23,10,7,57,7,2,7,0.8526,4,1,3,1,34540374.13,30122102.03,15987638.88,0,53,2,1,0,5,AWARD,130,22,76,0.3112,0.2511,0.3212,1,17,0.6356,90,1,78,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002213,SYN-PROJECT-00738,2024-06-05,Northland,Aster,NORTH,URBAN,TRANSPORT,INDUSTRIAL_CORRIDOR,CONSENT_BASED,MEDIUM,RESIDENTIAL,75.611,78,176,0.98,1,69,61,48,73,6,2,5,0.8986,4,2,3,2,40448893.62,35590636.3,18903720.48,0,56,1,1,0,17,NOTICE,134,34,145,0.2855,0.237,0.4141,4,24,0.7642,90,1,61,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002214,SYN-PROJECT-00738,2023-10-09,Northland,Birch,NORTH,RURAL,TRANSPORT,POWER_TRANSMISSION,DIRECT_PURCHASE,HIGH,MIXED,13.08,5,6,0.3602,0,2,4,2,8,0,1,1,0.9125,5,1,1,0,5156023.31,0.0,0.0,1,45,0,0,0,1,OBJECTION_REVIEW,43,0,41,0.2822,0.2985,0.3758,1,13,0.2179,90,0,19,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002215,SYN-PROJECT-00739,2021-08-30,Eastland,Dawn,EAST,URBAN,PUBLIC_WORKS,POWER_TRANSMISSION,STATUTORY,MEDIUM,MIXED,12.33,10,13,0.532,0,1,8,7,11,1,1,1,0.8455,4,0,1,0,3402524.61,3464703.94,1987322.37,0,58,0,0,0,1,PAYMENT,31,0,62,0.4625,0.1705,0.4423,0,16,0.3309,90,0,6,LOW,,
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002216,SYN-PROJECT-00739,2025-05-09,Southland,Grove,SOUTH,RURAL,REVENUE,URBAN_EXPANSION,CONSENT_BASED,LOW,RESIDENTIAL,60.746,20,19,0.9045,1,6,1,0,18,1,0,0,0.9444,4,1,1,0,21923739.62,19348825.21,6022696.96,0,41,0,0,0,1,NOTICE,34,0,82,0.2684,0.2378,0.2285,2,8,0.349,90,0,6,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002217,SYN-PROJECT-00739,2022-07-22,Eastland,Frost,EAST,RURAL,PUBLIC_WORKS,POWER_TRANSMISSION,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,156.455,62,109,0.98,1,43,16,9,54,4,2,4,0.9,4,1,1,0,39795700.94,40012352.22,20550771.37,0,24,0,0,0,3,OBJECTION_REVIEW,68,26,41,0.2925,0.3912,0.3367,0,17,0.6283,90,1,76,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002218,SYN-PROJECT-00740,2021-06-25,Northland,Aster,NORTH,URBAN,IRRIGATION,URBAN_EXPANSION,STATUTORY,HIGH,COMMERCIAL,113.416,64,44,0.98,1,16,22,15,46,5,3,5,0.8457,5,1,0,0,77303573.15,0.0,0.0,1,79,1,1,0,7,NOTICE,96,13,105,0.337,0.2297,0.4246,1,15,0.6797,90,1,70,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002219,SYN-PROJECT-00740,2023-03-29,Westland,Juniper,WEST,RURAL,URBAN,IRRIGATION,MIXED,HIGH,RESIDENTIAL,143.686,36,35,0.98,0,15,16,9,29,2,0,1,0.931,5,3,1,0,39162995.58,0.0,0.0,1,28,0,0,0,3,COMPENSATION,174,107,95,0.3298,0.2361,0.3296,4,24,0.5549,90,0,1,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002220,SYN-PROJECT-00740,2022-10-01,Southland,Harbor,SOUTH,URBAN,TRANSPORT,ROAD,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,177.464,122,59,0.98,0,23,14,9,80,6,1,6,0.9163,4,0,0,0,26756144.69,26600910.01,13234121.98,0,62,0,0,0,5,OBJECTION_REVIEW,105,47,81,0.2671,0.3058,0.4701,3,11,0.6366,90,1,99,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002221,SYN-PROJECT-00741,2022-12-07,Southland,Grove,SOUTH,RURAL,REVENUE,URBAN_EXPANSION,STATUTORY,HIGH,AGRICULTURAL,78.865,146,315,0.98,0,124,56,38,132,18,6,15,0.8318,5,0,3,1,12044572.62,10644225.71,5048274.4,0,30,0,0,0,12,AWARD,293,209,128,0.3201,0.1125,0.2559,6,37,0.7763,90,1,125,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002222,SYN-PROJECT-00741,2024-09-17,Westland,Kite,WEST,RURAL,REVENUE,RAIL,CONSENT_BASED,HIGH,AGRICULTURAL,419.455,246,336,0.98,0,132,52,30,190,20,6,17,0.8726,5,2,4,1,111954961.44,114089081.38,34089531.69,0,53,1,1,1,13,OBJECTION_REVIEW,327,231,109,0.2786,0.3165,0.3064,8,41,0.7457,90,1,227,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002223,SYN-PROJECT-00741,2025-02-04,Southland,Indigo,SOUTH,RURAL,PUBLIC_WORKS,IRRIGATION,MIXED,MEDIUM,AGRICULTURAL,183.262,101,174,0.98,0,69,64,31,86,11,4,10,0.8395,4,0,1,1,43394791.69,41963014.89,14206192.37,0,67,2,1,1,12,COMPENSATION,209,137,70,0.3636,0.4412,0.3382,6,23,0.763,90,1,313,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002224,SYN-PROJECT-00742,2024-11-12,Southland,Indigo,SOUTH,RURAL,IRRIGATION,POWER_TRANSMISSION,STATUTORY,HIGH,AGRICULTURAL,49.452,25,27,0.98,0,11,7,4,22,1,1,1,0.9227,5,2,4,2,6137205.92,5923571.08,1613084.02,0,48,0,0,0,1,AWARD,79,31,88,0.4091,0.3448,0.4886,3,22,0.5063,90,0,6,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002225,SYN-PROJECT-00742,2021-04-12,Southland,Harbor,SOUTH,URBAN,TRANSPORT,POWER_TRANSMISSION,STATUTORY,MEDIUM,AGRICULTURAL,81.895,70,75,0.98,0,30,3,2,54,7,1,4,0.8574,4,1,1,0,14990351.67,0.0,0.0,1,39,0,0,0,0,PAYMENT,76,27,86,0.3318,0.3027,0.5217,1,21,0.5229,90,1,52,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002226,SYN-PROJECT-00742,2021-03-20,Eastland,Frost,EAST,RURAL,IRRIGATION,ROAD,DIRECT_PURCHASE,MEDIUM,MIXED,29.712,5,6,0.3553,0,3,0,0,8,2,0,3,0.75,4,1,0,0,14450626.36,14643761.48,5291633.72,0,42,0,0,0,0,COMPENSATION,30,0,66,0.3566,0.416,0.3372,2,18,0.131,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002227,SYN-PROJECT-00743,2021-12-19,Eastland,Elm,EAST,RURAL,PUBLIC_WORKS,IRRIGATION,CONSENT_BASED,MEDIUM,AGRICULTURAL,396.897,258,239,0.98,0,94,60,37,182,18,6,15,0.878,4,1,1,0,77426801.53,75982580.77,60086326.76,0,45,1,1,0,14,OBJECTION_REVIEW,270,197,85,0.3347,0.3701,0.2675,6,28,0.6931,90,1,253,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002228,SYN-PROJECT-00743,2023-09-20,Southland,Grove,SOUTH,RURAL,IRRIGATION,IRRIGATION,STATUTORY,MEDIUM,AGRICULTURAL,137.927,80,89,0.98,0,36,8,5,61,9,3,6,0.818,4,1,1,1,17112175.4,17227825.85,12214929.87,0,49,1,1,0,3,NOTICE,107,30,91,0.3167,0.1592,0.3902,2,14,0.6515,90,0,9,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002229,SYN-PROJECT-00743,2021-11-15,Eastland,Dawn,EAST,URBAN,REVENUE,IRRIGATION,MIXED,HIGH,MIXED,348.67,81,97,0.98,1,37,25,17,63,10,3,8,0.8079,5,1,3,1,154855315.58,0.0,0.0,1,82,1,1,1,7,AWARD,265,194,89,0.3126,0.1374,0.5061,7,27,0.7765,90,1,179,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002230,SYN-PROJECT-00744,2022-07-16,Southland,Harbor,SOUTH,URBAN,REVENUE,IRRIGATION,MIXED,MEDIUM,FOREST_EDGE,20.103,20,39,0.98,0,17,14,8,21,0,0,0,1.0,4,2,0,0,6174535.3,5481635.32,2559195.47,0,39,0,0,0,3,OBJECTION_REVIEW,104,25,80,0.4263,0.2806,0.4308,1,25,0.5448,90,0,3,LOW,,
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-002231,SYN-PROJECT-00744,2023-12-17,Westland,Lumen,WEST,URBAN,REVENUE,ROAD,DIRECT_PURCHASE,HIGH,AGRICULTURAL,11.812,12,6,0.4341,0,2,0,0,12,1,1,2,0.8583,5,1,1,0,2623331.64,2285311.08,610230.53,0,51,0,0,0,0,AWARD,49,0,81,0.3897,0.3943,0.4962,1,20,0.1933,90,0,13,LOW,0,0
